Website,City,CompanyName,CompanyDesc,ZipCode,Phone,State,Street,ContactName,CategoryDesc,Email
http://www.kyehc.org,Lexington,Kentucky Equine Humane Center,"The Mission Statement of the Kentucky Equine Humane Center is as follows:To provide humane treatment and shelter while working as a clearinghouse to seek adoptive homes for Kentucky's unwanted equines, regardless of breed.To educate the public and raise awareness for responsible equine ownership so that fewer horses end up in crisis.To work with and serve as a model for organizations with the same mission in other states: to save America's equines from inhumane treatment.",40591,859-881-5849,KY,P.O. Box 910124,Karen Gustin: Exec. Director  /  Julie Cooper:  Barn Manager,Horse Rescue Facilities,info@kyehc.org
http://www.bethlehemfarm.org,Paris,"Bethlehem Farms, Inc.",,40361,859-987-2258,KY,4312 Lexington Rd.,,Horse Rescue Facilities,bethlehemfarmky@bellsouth.net
http://www.ourmims.org,Paris,Our Mim's Retirement Haven,Retirement for Thoroughbred mares.,40361,859-227-6304,KY,2810 Millersburg Ruddles Mill Rd.,,Horse Rescue Facilities,jeanne@ourmims.com
http://www.blairsrescue.com,Shepherdsville,Blair's Equine Rescue,,40165,502-543-2956,KY,7605 Cedar Grove Rd.,,Horse Rescue Facilities,
http://www.kyhorserescue.com,Tollesboro,Kentucky Horse Rescue,"The mission here at the KY Horse Rescue is to take in horses that can no longer be cared for (owner surrender), have been abused, or save horses from auction. Depending on the condition, we train horses brought into our rescue and rehome them out to approved, loving homes. We also run the Mustang Training Center where we rescue Wild Mustangs, train them, and then rehome them to a new loving family.All horses adopted through the KY Horse Rescue have an adoption fee of $450 - $650.",,606-798-6071,,,,Horse Rescue Facilities,Info@KYHorseRescue.com
http://www.equinehealthandwelfare.org,Lexington,Equine Health & Welfare Alliance Inc.,"THE EQUINE HEALTH AND WELFARE ALLIANCE, INC. (EHWA)Who We Are and What We Want To DoWe feel the Equine Health and Welfare Alliance, Inc. operates on several levels.Sometimes this is a little difficult to grasp immediately, so we offer the elephant a bite at the time.PRIMARY LEVEL: RESPONSIBILITY IN PERPETUITYFirst, and the most lofty goal of EHWA, is a grass-roots effort to bring change to the way the industry views their responsibility in proper moral and ethical stewardship of the horse. It is the horse that just so happens to be the source or basis for the industrys pleasure and/or economic survival, yet the horse is seldom the direct recipient of any rewards or compensation in any form for its sacrifice.By the industry, we mean any entity (person or business) that touches the horse.The horse is central to the industry. It is unfair to the horse to think of it in the reverse.Although a mammoth undertaking, in so doing, the industry will be challenged to become creative in designing its own business model to accommodate a self-sustaining, perpetual vehicle for the ultimate support of health and welfare for the horse, which includes research.EHWA has ideas as how to accomplish this goal.We see it as an opportunity and an obligation.The sustained, perpetual vehicles of support are not just confined to monies. Products and services can also serve as vehicles of support.It is the creative design and goal of perpetuity that makes this different.That is of smaller, less painful mechanisms that continue over longer periods of time.We have likened it to the windmill, utilizing Natures energy, and the very small well-pipe pumping a trickle of water into a large stock tank day after day. The small trickle of water, for the moment, is inconsequential and may not support one individual. But over time, as the small stream never ceases filling, and often overflowing, the large reservoir of the tank, life will be sustained for the whole herd.",40583,,KY,P.O. Box 13444,,Informational Sites,info@equinehealthandwelfare.org
http://www.kentuckyhorse.org,Lexington,Kentucky Horse Council,"The Kentucky Horse Council is a 501(c)3 nonprofit organization dedicated, through education and leadership, to the protection and development of the Kentucky equine community.The Kentucky Horse Council is the official affiliate of the American Horse Council, located in Washington, DC, a national organization representing all segments of the horse industry.Any resident of Kentucky can be a member of the Kentucky Horse Council.  In addition, horse clubs and horse-related businesses can also join and take advantage of membership benefits which support club growth and activities, and support the health and vitality of our horse businesses.",40511,859-367-0509,KY,1500 Bull Lea Rd Suite 214C,Daisy Olivo,Informational Sites,info@kentuckyhorse.org
http://www.userl.org/availablehorses-ky.html,Louisville,United States Equine Rescue League,,40229,1-800-650-8549,KY,,,Informational Sites,userlkentucky@yahoo.com
http://www.findawayfarm.net,Burlington,Findaway Farm - Hunter / Jumpers,"At Findaway Farm, we specialize in equitation, hunter/jumpers and foxhunting. We have a unique program that includes skilled horsemanship, showing, and foxhunting for both our riders and horses. Trena Kerr teaches riding instruction for the most beginner riders through the national championship levels. Danny Kerr is the active professional huntsman for the Camargo Hunt. The opportunities at Findaway Farm abound whether you enjoy trail riding, foxhunting, expanding your knowledge of horsemanship, or showing at any level. So, come join us! You may find yourself  foxhunting with renowned author Rita Mae Brown in the Virginia countryside or showing at the international Kentucky Horse Park. The possibilities are endless!The stables in Burlington offer full care board and lessons, including a 120' x 250' outdoor all-weather jumping arena. The stables are situated in the Middle Creek Park riding trail system and adjacent to a National Wildlife Preserve.   The Owen County farm offers retirement and pasture boarding, overnight stabling, extensive trail riding, and log cabin accomodations. The 100 acre farm in Owenton  features lush rolling hills and Ky bluegrass pastures. Findaway Farm has access to over 6ooo acres of protected equestrian riding and driving trails in Owen County.",41005,859-250-5473,KY,,Trena & Danny Kerr,Instructions & Training,tjseclk@aol.com
http://www.mitchellclarkstables.com,Danville,Mitchell Clark Stables - Saddlebreds,"Mitchell Clark Stables is an enterprise designed for the American Saddlebred. Here, owners and trainers, Mitchell and Vicky Clark, supervise the breeding, boarding, training, showing, and selling of Show Horses.Mitchell, the grandson of master showman, Garland Bradshaw, learned his lesson well and has presented many championship horses to the rings of America. Mitchell and Vicky bring many years of Saddlebred experience to their endeavor and look forward to helping you achieve your success both in and out of the show ring.One of the facets of this stable is the development of young horses. Owners who desire the best for a young horse may find that the time spent in this stable could be the best investment made in behalf of equine potential.The breeding stallion, Castle Bravo, is currently standing at stud.  His get are making their appearances in the show rings and are demonstrating the genetic athleticism that is his and that of his imcomparable father, the Four Time World's Five Gaited Grand Champion, WGC Skywatch.Mitchell developed WGC Skywatch as a two year old colt and in August of that year, won the 2 Year Old Five Gaited Championship at the World's Championship Horse Show.  Two years later, Mitchell went on to win the Five Gaited Grand Championship with WGC Skywatch.  He was one of the youngest people to ever win that coveted class.  WGC Skywatch went on to win the World's Grand Championship Five Gaited Class four times, and is considered one of the greatest Saddlebreds of all times.Located in the Bluegrass section of Kentucky, this business is located on land that has been devoted to the Saddlebred since 1947.  Mitchell and Vicky have built a modern barn in 2000 to continue this Saddlebred tradition for many years to come.  Visitors are welcome.",40423,(859) 326-0999  /  (859) 326-0998,KY,2241 South Highway 127,Mitchell Clark,Instructions & Training,mitchellclark@bellsouth.net
http://,Frankfort,Sycamore Hill Farm,Eventing Training,,859-533-4711,,2816 Steele Branch Rd.,,Instructions & Training,
http://www.cornersidestables.com,Georgetown,Cornerside Stables - Hunter / Jumper,"At Cornerside Stables riders and horses of all levels are welcome. We offer the finest in training technique and skills, with the objective to help riders attain their full potential, whether their goals are to compete in Hunter jumpers, dressage, show jumping, equitation, eventing or just riding for pleasure. We offer our family orientated services to keep all our riders and horses happy.About us:Laura Shea is the owner and operator of Cornerside Stables. She started as a qualified amateur rider in the hunter jumpers progressing to higher levels of jumpers. Now she is a professional rider of over thirty years experience in the hunter jumper competitions of all ranks. Laura also has a strong background in Dressage competing in levels up to 2nd level with her Hanoverian mare Malorie. Laura has brought many young riders to their highest potential one being her daughter Michelle.Michelle has competed in nationally know shows across the East coast. She has qualified for many state finals in her equitation divisions as a child. She also has won 2nd place over all in the 36 Mini MeClays in Ocala, Florida in 2009. She has many other great achievements in the childrens and adults equitation over the years as well. She has brought many young horses along with the help of her mothers training in the hunters and jumpers divisions.",40324,860-268-3714,KY,210 Old Oxford rd,"Laura Shea, Owner / Operator",Instructions & Training,mhshea@aol.com
http://www.teamceoeventing.com,Georgetown,Team CEO Eventing,"Megan Moore is the head trainer and co-owner of Team CEO Eventing. She has been eventing for 18 years and has competed successfully at the Advanced Level. She completed extensive working student positions with highly regarded FEI dressage rider Linda Strine in Folsom, LA, and international CCI**** riders Nathalie Bouckaert and Michael Pollard in Chatsworth, GA. In addition, she has had instruction from Advanced level event riders Ian Stark, Holly Hepp, John Williams, Pam Watts, Robin Walker, Lucinda Green, Kim Severson, and Phillip Dutton. Megan also currently trains with Grand Prix dressage rider Reese Koffler-Stanfield.Megan specializes in bringing along young horses from green through the highest levels of eventing, and has produced numerous upper level event horses, including Never Stop Dreaming (Advanced), Widespread Panic (Advanced), The Grasshopper (Advanced), Hail to the Chief (NAYRC, Intermediate), Spot Treatment (CCI*), Trivial Pursuit (Intermediate), Chief Executive Officer (Horse of the Year and Preliminar), Notting Hill (Preliminary), Trivial Pursuit (Preliminary), and Probable Cause (Preliminary).Megan is also available for lessons and training... Megan specializes in instilling confidence in both horse and rider. Feel free to email us--we'd love to discuss your goals. Currently accepting new students to join our excellent, enthusiastic team!",40324,,KY,,Megan Moore,Instructions & Training,megan@teamceoeventing.com
http://,Lawrenceburg,Arrowhead Farm - Saddlebred / Hackney,"Saddlebred, Hackney & Roadster:  Training & Sales",40342,(859) 613-1645 or (859) 489-6915,KY,2305 Harrodsburg Road,"Melinda Moore, trainer",Instructions & Training,
http://www.teamrakowsky.com,Lexington,Team Rakowsky - Jumpers,"With locations in Wellington, Florida and Lexington, Kentucky, Team Rakowsky Equestrian is a competitive hunter/jumper training and showing operation. Our show schedule includes stops across the United States, the Global Champions Tour in Europe, as well as all major hunter, jumper, and equitation finals. We also specialize in importing, preparing, and selling quality hunter, jumper, and equitation horses. Team Rakowsky focuses on the development of top junior, amateur, and professional riders, as well as the development and campaigning of young horses through the Grand Prix level.Our main focus is meticulous horse care, attention to detail, and a very structured development program for each horse and rider. We have always based this planning on the importance of surrounding ourselves with the best group of vets, trainers, farriers, chiropractors, and caregivers, and tailoring a program for each horse that will ensure the highest level of fitness and good health. Due to this management program, Team Rakowsky has become highly respected throughout the United States and Europe. Through the years, we have coached and managed several junior, young rider, amateur, and professional riders to medals and championships throughout the world.Summer Location: Lexington, KY (Mid May  mid October)Our new base in Lexington, Kentucky is a gorgeous farm situated on over 300 acres of beautifully manicured rolling bluegrass countryside. Only a few minutes from the Kentucky Horse Park, this state of the art facility has 56 stalls, grooming stalls, indoor and outdoor wash racks, several large paddocks, an elegantly appointed clients lounge, with wireless internet and flatscreen television. An all weather European footing is under construction and there is a beautiful grass jumping field.",,,,,"Ivan Rakowsky, Arly Golombek & Javier Berganza",Instructions & Training,info@teamrakowsky.com
http://www.redhillhorsecamp.com/,Livingston,Red Hill Horse Camp,"Equine campground with 60 sites, access to 100 miles of trails in Daniel Boone National Forest, guides availableAdjacent to the Daniel Boone National Forest, trail riders will find Red Hill Horse Camp in beautiful Livingston, Kentucky. This horse camp provides riders with access to over 100 miles of trails in the Daniel Boone National Forest. The campground boats over 60 sites with all hook-ups and amenities. There are numerous options for loops depending on how long you want to spend on the trail, and guides are also available for your ride. Red Hill Horse Camp hosts a number of guided trail rides throughout the year that are very popular, and always enjoyable for horse and rider.Discover the beautiful trails of the Daniel Boone National Forest on horseback.Hills and streams are plentiful. Outstanding scenery and wildlife are abundant.3 Day Rides are held several times a yearCome ride with us to Windy Gap,White Oak Branch, Horse Lick Creek and other scenic locations along the trail.",40445,606-758-4706,KY,4604 Red Hill Rd.,,Instructions & Training,gene@redhillhorsecamp.com
http://www.blackhorsemanor.com,Pleasureville,Black Horse Manor,"(Saddlebred, Friesian, Morgan ) Training  Showing  Sales  Broodmare Care  Instruction  Clinics",40057,(859) 321-9278 (Giles cell); (502) 461-9371 (Res.); (859) 321-9281 (Fenton cell),KY,2941 Washburn Rd.,"Jannie Giles, owner/trainer",Instructions & Training,janniegiles1@aol.com
http://,Shelbyville,Autumn Hills Farm LLC  - Saddlebred,Saddlebred Training & Sales,40065,"(859) 576-5221, (859) 608-2632",KY,153 Blossom Circle,"Steve & Tiffany Wheeler,  trainers",Instructions & Training,tiffanyewheeler@aol.com
,Simpsonville,Dark Horse Training Center,"Dark Horse Training Center starts young horses under saddle and works with problem horses of all disciplines. We also teach lessons and accept sale horses of all breeds on commission, including Icelandics, Arabians, and Thoroughbreds. We compete our personal horses at local reining and ranch horse competitions and, having competed in the 2013 NJ Extreme Mustang Makeoever, look forward to a few more mustang makeovers in the future!",40245,502-758-3197,KY,3915 Taylor Estes Rd.,,Instructions & Training,darkhorsetc@gmail.com
http://www.bigginsstables.com,Simpsonville,Biggins Stable -  Saddlebred,"Biggins Stable is dedicated to providing excellent training and development of horses at all levels. We develop and work with horse and rider to form a team. We help our customers realize their full potential and this is based on our knowledge of all aspects of the equine business, thus giving our customers the best possible environment. Everything we do reflects this mission.John BigginsJohn Biggins was born and raised in Fort Worth, TX with parents Dan & Mitzi Biggins and older sister Kathleen. John grew up buying one horse, improving it, selling it and buying better quality stock each time. Always owning only one horse at a time.John went to college at Texas Weslyn in Fort Worth while working at Doc Beasley's Barn. His love and talent has always been with working American Saddlebred horses. John has worked for Dale Milligan, Jack Nevitt, Don Judd, Don Roby, and Ed Teater.John purchased Biggins Stables in 1980 and has operated and ran a successful business in Simpsonville for 30 years. John is very talented working with colts, training them to ride and drive, showing them and selling them for their owners. John also enjoys the challenge of teaming up Amateur horses and riders and putting them in the ring.John is a member of the UPHA, United Professional Horsemans Association and USEF, United States Equestrian Federation. In 2001, John and Rene received the most coveted award at the UPHA convention, the Richard E. Lavery UPHA Professional Horseman's Award.Rene BigginsRene Biggins grew up in Highland, IL, 35 miles East of St. Louis, MO with Paul & Marjorie Capelle as her parents and six brothers and one sister. They lived on Merwin Morgan Farm, mostly a breeding farm.Rene spent all of her free time at the barn, usually had one horse to show in 4-H and the county fairs. Her first riding lesson was at William Woods College. She worked summer jobs under Rene Page, Glen Bouvia, Bruce Ekstrom, and Gayle Lampe.Rene got her start in Saddlebreds at William Woods University (1979 - 1983). After graduation, she took her first job at Rock Creek Riding Club with Rob and Sarah Byers. She worked there for nine years, as Assistant Instructor, Assistant Trainer, and Youth Club Advisor. It was during that time that she met her future husband, John.Youth Club Activities:Winter TournamentsAcademy ShowsASHA Youth Convention & Academy MedalsASHA Scholarship Ride-A-Thon & BonfireChristmas PartyYear end AwardsASHA Basket BonanzaStuffed Animal Drive Simpsonville FirehouseRider of the MonthLunge Lessons4-H Judging Competition - Exhibit SaddlebredsNoland Pike Trash Pick-UpSaddlebred Rescue Ticket Sales & LuncheonShelby County Humane SocietyMaking Strides Breast Cancer WalkSalvation Army Angel TreeNursing Home - Oak Lawn Collect MagazinesSilent Auction Off Show Horses - Home of InnocenceCandy Bar SalesConcession Stands at TournamentsShelby County Flea Market SaleWorld Cup Raffel Ticket SalesOperation Care Food PantryKosair Children's HospitalCopperfield 4th of July ParadeSt. Patricks PonyridesSaddlebred History VideoRiding Clinic with Christmas Party",40067,(502) 722-5068,KY,750 Noland Pike /  P.O. Box 302,"John & Renee Biggins, Trainers",Instructions & Training,
http://www.reiserstables.com,Simpsonville,Reiser Stables - Saddlebred,"Reiser Stables is a full service training facility specializing in the American Saddlebred and Hackneys.  Reiser Stables is a barn that will help select, train, show, and sell your horse/pony.  Our Horses and Riders also compete at the highest level of shows all throughout the country.  Having a niche within young, green prospects to champion amateur mounts and stake horses, this is the barn to meet your needs.  Reiser Stables also has a lesson program to take the willing rider and guide them to their first competitions.Chris Reiser has been involved in the industry for over 25 years.  During this time he has worked for various stables, until the last 10 years where he has owned and operated his own business.During this time, he has amassed much success in developing over 50 World and National Champions on all levels throughout the country.If you are looking to enter the American Saddlebred industry from competition to investment purposes, this is the barn for you.Since training horses and ponies since 1986, this exceptional team have developed, trained, and shown over 50 World & National champions, the picture slide show belows includes the following:",40067,502-529-6151,KY,100 Saratoga Trail,Chris Reiser,Instructions & Training,reiserstables@gmail.com
http://www.ballyhigh.com,Versailles,"Ballyhigh Show Stable, Ltd. - Hunter / Jumper","Ballyhigh Show Stable is a full-service training and boarding facility conveniently located just off the Bluegrass Parkway in Versailles, Ky. Ballyhigh is housed on Brinsfield Farm, LLC's 53 acres which boasts three barns, 13 paddocks, an indoor ring, outside hunter course, and a large outdoor ring.The stable offers professional and friendly expertise to riders of all levels, from beginners to the accomplished show riders. Ballyhigh participates in local to A-rated shows in hunters, jumpers, and equitation.",40383,859-948-2632,KY,320 Pinckard Pike,Joyce Brinsfield,Instructions & Training,jbballyhigh@aol.com
http://,Versailles,Blue Willow Farm at Rigby's Green,"Saddlebred Training, Showing, Sales",40383,"Nelson Cell: (859) 619-1024; Barn: (859) 873-2339  Julie Kaufman, Manager/Instructor,  Cell: (859) 753-8125",KY,4400 Delaney Ferry Rd.,"Julie Kaufman, Manager/Instructor",Instructions & Training,
http://,Versailles,Brewer Stables,"Saddlebred Training, Sales & Broodmare care.",40383,(859) 879-9181 (barn); (859) 552-6791 (A.J. Cell),KY,329 Cummins Ferry Rd,"Wendy Bruwer, owner. A.J. Bruwer, trainer",Instructions & Training,wendybruwer@yahoo.com
http://www.ariattihorse.com,Anchorage,Ariatti Equestrian Services,"Ariatti Equestrian Services works out of beautiful Pinehill Stables, 12400 Lucas Lane, Anchorage, KY 40223 . We have been in business for over ten years serving many of the horse industries needs through horseback riding lessons, training and consulting on horse sales. Angela Ariatti, owner and instructor, has been in the horse business for over 25 years and through her experiences she has learned that riding horses is not just about learning to ride. Through history, horses have been our way of transportation as well as our partners in wars.  The western world now sees them as an extra curriculum activity however most horsemen will tell you they are much more than that.  The horse is a remarkable animal that is not only adaptable to our world but is a teacher for many of lifes lessons.  Through the horse we can learn how to deal with fear, worry as well as how to create zenergy with others.  We learn about ourselves as much as we learn about the horse.  Through riding lessons we have taught many to preserve, have self confidence, over come fear and even have taught kids with disabilities to physically become stronger and walk. Our program is designed for competition as well as the casual rider.  We develop specific programs for the individual riders that will help them grow as people.  We encourage goal setting to help us overcome our weaknesses and for further understanding.  We attend over 6 USEA events a year and over 10 local and regional shows a year.  We provide adult and kids camps and special outdoor activity days.  We do specialize in dressage and eventing however we encourage the balanced English seat to be able to communicate in any discipline.",40223,502-643-4936,KY,,Angela Ariatti,Instructions & Training,ariattieq@bellsouth.net
http://site.meadowlakeec.com,Bryantsville,Meadow Lake Equestrian Center,"Meadow Lake Equestrian Center's modern day inception was in 2007, but the property's history dates back to 1841 when a southern family purchased the land and built their antebellum home amidst the rolling hills.Their son-in-law fought on the Union side of the Civil War. In the years following the war, this lush property was a working dairy farm and has now blossomed into a multi-disciplined equestrian facility. The property's historical mansion once housed a school, then became a private residence, and has now been transformed into the beautiful Ashley Inn Bed & Breakfast, the perfect place to stay for extended events and equine layovers. Private guest rooms are located in the mansion and the many outbuildings, while the event facilities can successfully accommodate both small and large gatherings. Step back in time and enjoy the historical charm of days gone by while relaxing in modern comfort filled with a warm dose of southern hospitality.The Meadow Lake Equestrian Center is located on 133 acres in the beautiful Bluegrass near Lexington, KY. Enjoy access to our indoor lighted arena, 3 outdoor arenas & 2 round pens, X-C obstacles, heated tack rooms, access to a client lounge, on-site accommodations & RV hookups for overnight stays, and much more...We look forward to your visit!",40410,859-548-2219,KY,128 Ashley Inn Way,"Julie Levandoski,  Manager & trainer",Instructions & Training,julie@meadowlakeec.com
http://,Cox's Creek,Devore Stables - Saddlebred,"Saddlebreds:  Training, Show & Sales",42777,(270) 312-4661,KY,9949 Louisville Rd,,Instructions & Training,
http://www.thebarnky.com,Crestwood,Valley View Farm - Hunter / Jumper,"Valley View Farm is a 50 stall boarding and training facility specializing in hunters and jumpers of all levels.  Located in Crestwood, KY, ten minutes from I-71 or I-265.  Valley View boasts large outdoor and indoor arenas equipped with full hunter jumper courses.  The stables include two tackrooms and two wash stalls.  Outdoors you will find 7 large paddocks for turnouts and trail riding. Valley View Farm is owned and operated by George and Leslie Governo.  They have been in the horse business for over 40 years. George grew up in Fall River Massachusetts training saddle bred horses and moved to Kentucky in his 20's to later meet his wife, Leslie. Leslie grew up in Middletown, Kentucky riding ponies and horses as a little girl to training hunters while in her 20's. After marrying George they began their own business together of hunter/jumpers.Valley View Farm is located in Crestwood, Kentucky on 70 plus acres.  Having a large outdoor ring and indoor arena allow clients to continue their riding lessons year around. George and Leslie work with clients of all ages from five years old up to 70's. Anne Scinta Laise assists with lessons, training, and management of Valley View Farm. She grew up in Louisville, Kentucky and has been working for George and Leslie since she was 17 years old becoming their professional horse rider. She has her big R to judge at various horse shows. While she does not ride/show professionally throughout the year anymore, she still manages, gives lessons, and trains horses at Valley View Farm.",40014,502-241-6102,KY,8701 Hawley Gibson Rd,Leslie & George Governo,Instructions & Training,ggoverno@aol.com
,Cynthiana,Team Sterling LLC,"Full service carriage training. Carriage, harness and horse sales. Driving instruction and training. Clinics, coaching and competition.",41031,540-454-2939,KY,226 Ruddles Mill Cynthiana Rd,Sterling Graburn,Instructions & Training,sterling@teamsterlingdriving.com
http://www.cattailcreekstables.com,Finchville,Cattail Creek Stables,"Cattail Creek Stables is an American Saddlebred training facility nestled in the quiet countryside of Finchville, Kentucky. Owned and operated by Linda Gahwiler, a career horsewoman who has been in the Saddlebred business for over 30 years. The farm is located just 20 minutes from Louisville and only 10 minutes from I 64.Cattail Creek Stables is convenient while still offering a country setting. We offer lessons, training and boarding, with an emphasis on learning and safety. Whether your ambition is to be a future show star, competing on a national level or simply to ride for the fun of it, Cattail Creek has a program to suit your needs.Training: Show horse and EquitationSaddleseat Lessons: For Beginner through AdvancedRiding Camps: Saddleseat for children and adults of all ages from 3 years old and upSummer Day CampsBoardingOutdoor & Indoor ArenasSummer Camp DatesJune 12 - 16July 16 - 20July 30 - Aug 3Call or email for additional information on lesson and camp packages and other special discounts.Saddleseat Lessons for Beginner through Advanced, Riding Camps Saddleseat for children and adults of all ages from 3 years old and up. We offer flexible scheduling in the afternoons and evenings during the week, and mornings and afternoons on Saturdays, for your convenience.All students will start with private lessons to maximize the learning experience and for the safety of each rider. Small group lessons are also available to students at the instructor's discretion. Our goal at Cattail Creek is to create a safe yet fun learning environment for everyone. We have a variety of lesson horses whether you are just learning to post or learning more advanced techniques so there will always be a horse to match your skill level.",40022,502-834-9964,KY,5657 Buck Creek Lane,"Linda Gahwiler, Owner / Trainer",Instructions & Training,cattailcreek@att.net
http://https://www.facebook.com/pages/Huntsmark-LLC/153162721412214,Frankfort,Huntsmark LLC - Hunter / Jumper,"Hunters , equitation and jumpers. Lessons, training , showing and sales. Huntsmark specializes in a individualized show program for the amateur and junior rider from local to AA shows. We are a full service Boarding,Training, Showing faculity . We compete in USEF,AQHA and NRHA recognized horse shows. We are located at LakeSide Arena in Frankfort KY.",40601,616-813-6922,KY,1385 Duncan Rd,David Warner,Instructions & Training,qhrstrnr@aol.com
http://,Georgetown,Burr Oak Stables - Morgan & Standardbred,"A unique Morgan and Standardbred operation offering riding lessons, boarding and tours by appointment. Indoor and outdoor arena",40324,502-863-0887,KY,2179 Cincinnati Pike,,Instructions & Training,
http://www.maplecrestfarmky.com,Georgetown,Maplecrest Farm,"Dressage Instruction: by Reese Koffler-StanfieldHead Trainer, Coach, and Owner of state of the art training facility Maplecrest Farm in beautiful Georgetown, KY. Located just minutes from the Kentucky Horse Park. USDF Bronze, Silver, Gold Medallist, and USDF Certified Instructor through Fourth Level. European trained by Conrad Schumacher. Long-List USET Rider. Successful International High Performance Dressage Competitor. Students through all levels welcome. FEI` schoolmaster on site available.",40324,859-536-0636,KY,1431 Carrick Pike,Reese Koffler-Stanfield,Instructions & Training,jrkoffler@aol.com
http://www.brasslanternfarm.com,Georgetown,Brass Lantern Farm - Hunter / Jumper,"BRASS LANTERN FARM has been in business for over 30 years. Owner Otis Brown [aka Brownie] is a 3rd generation horseman and known world wide for his exceptional eye for young talent of both horse and rider. The business was initially based in Brentwood, TN where Otis and former rider Patty Johnson Stovel claimed fame with numerous Championships in hunter divisions throughout the Country, unprecedented wins in the International Hunter Futurity, and International success in Grand Prix Show jumping including Olympic trials and the World Equestrian Games.    In 2005 we moved to the current location in Georgetown, KY. Brownie continues to teach dedicated students and assist young professionals in the industry with general advice and lessons at the farm. Brass Lantern Farm offers the main barn and paddocks for lease during the summer show season at the KY Horse Park. There is always room for clients to ship their own horses in for lessons, or professionals to come for private assistance schooling away from the show.Carrie Dahmer operates her ALTA VISTA EQUESTRIAN TRAINING out of Brass Lantern Farm and Rockbarton Farm 2 miles away. Training horses are currently at Rockbarton with a fabulous indoor arena to continue winter training. Lesson horses remain at Brass Lantern Farm, but are available to ship to indoor arena when the weather is not cooperating for outside riding.",40324,859-361-4440 /  859-327-9001,KY,2022 Newton Pike,Otis Brown & Carrie Dahmer,Instructions & Training,training@brasslanternfarm.com
http://www.graystonestablellc.com,Georgetown,Graystone Stables,"Graystone Stable is a small boarding and training facility in the heart of the Bluegrass. We specialize in Dressage, Jumpers and Eventing. We are located only minutes from the Horse Park and Masterson Station Park! Graystone Stable is owned and operated by Stephanie Calendrillo. We are a full service boarding facility in a great location. We provide excellent care for your horse in a friendly and relaxed atmosphere. Graystone Stable provides lessons for beginner through intermediate riders and we specialize in training young horses",40324,859-552-0876,KY,4130 Ironworks Rd,Stephanie Calendrillo,Instructions & Training,scalendrillo@graystonestablellc.com
,Georgetown,Noble View Farm,,40324,Cell: Jack (859) 509-8960; Alexa (859) 509-8959,KY,300 Craig Lane,"Jack and Alexa Noble DVM, owners  & trainers",Instructions & Training,noblexa@msn.com
http://www.janejacobsphotography.com/gallery2/main.php?g2_itemId=995278,Georgetown,Werk Way Stables - Saddlebreds,"Werk Way Stables, Georgetown KY is 362 acres. Main barn has 24 stalls, wash rack, lounge, tack room, feed room and farrier area. Main barn is 242 feet - indoor arena is 142 x 50. Half mile of road frontage with 4 plank/vinyl fencing.",40324,502-863-0416,KY,1076 Leesburg Pike,Jane & Brooke Jacobs,Instructions & Training,brookecjacobs@aol.com
http://www.easyridersranch.com,Georgetown,"Easy Riders Ranch, LLC","Family friendly, ""REAL"" Horseback Riding in Kentucky""The Horse Capital of the World"" Trail Rides, Lessons, Birthday Parties, Horse CampHorseback Riding for ages 6 and upWHERE IT'S OK TO HORSE AROUND!2893 Frankfort RdGeorgetown, KY 40324502-370-5807",40324,502-370-5807,KY,2893 Frankfort Rd,,Instructions & Training,easyridersranchllc@gmail.com
http://www.jennboblittdressage.com,Goshen,Jenn Boblitt Dressage,"Jenn Boblitt is a USDF Bronze & Silver medalist offering lessons and traning in the Louisville, KY area. Haul-in lessons available at Alta Vista Farm in Goshen, KY or Jenn is available to travel to your barn. Jenn has been teaching for 10 years and has experience with kids, beginners, and upper-level riders. She specilizes in dressage, but has lots of experience working with eventers and jumpers.Discipline: Dressage, Eventing, Horse Trials, Hunter, JumperServices Offered: Training, LessonsCertifications: USDF Bronze & Silver medalist",40026,502-333-8729,KY,,Jenn Boblitt,Instructions & Training,jabdressage@gmail.com
,Goshen,Alta Vista,Jenn Boblitt is residing Dressage trainer:    www.jennboblittdressage.com,40026,502-228-9539,KY,2114 Liberty Lane,Mary Lowry,Instructions & Training,altavistafarm@aol.com
http://www.landsendfarm.org,Goshen,Lands End Farm,"Full Care Board - $590Full Care Board w/Private Turn-Out - $690Pasture Board - $325Contact Martha Lambert for Training Board & Self Care OpportunitiesMain Barn, 13 StallNorth-Small Barn, 6 StallsField Boarding with Grooming Area and Own Tack RoomsWorking Student Positions Available (housing available)200' x 70' Indoor Arena with mirrors every corner and one whole wall230' x 110' Outdoor Arena20 x 40 Meter Outdoor Dressage Ring70' x 100' Outdoor Fenced Oval ArenaAll outdoor Arenas are All Weather FootingCross Country Schooling Area with Hills, Bank Complex, Ditches,Portable Cross Country Jumps.Miles of hacking trailsProud Member of the 42 Fleur De Lis Mini-Trial Series!XC course offering Pre-Starter thru Novice fences!",40026,502-773-2981,KY,4407 W. Highway 42,"Martha Lambert, Owner / Trainer",Instructions & Training,landsendfarm@hotmail.com
